更新提示：,#genre#
农业致富,http://39.134.115.221:8080/PLTV/88888910/224/3221225670/index.m3u8
山东教育,http://39.134.115.221:8080/PLTV/88888910/224/3221225719/index.m3u8
武博世界,http://39.134.115.221:8080/PLTV/88888910/224/3221225656/index.m3u8
炫舞未来,http://39.134.115.221:8080/PLTV/88888910/224/3221225707/index.m3u8
怡伴健康,http://39.134.115.221:8080/PLTV/88888910/224/3221225666/index.m3u8
优漫卡通1,http://39.134.115.221:8080/PLTV/88888910/224/3221225665/index.m3u8
中国功夫,http://39.134.115.221:8080/PLTV/88888910/224/3221225660/index.m3u8
16号,http://39.134.115.221:8080/PLTV/88888910/224/3221225712/index.m3u8
20号,http://39.134.115.221:8080/PLTV/88888910/224/3221225716/index.m3u8
爱上4K,http://39.134.115.221:8080/PLTV/88888910/224/3221225786/index.m3u8

北京电信,#genre#
CCTV1,http://219.142.151.179:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://219.142.151.179:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://219.142.151.179:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://219.142.151.179:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://219.142.151.179:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://219.142.151.179:9901/tsfile/live/0001_2.m3u8?key=txiptv&playlive=1&authid=0

CCTV6,http://219.142.151.179:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://219.142.151.179:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://219.142.151.179:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://219.142.151.179:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://219.142.151.179:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://219.142.151.179:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://219.142.151.179:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://219.142.151.179:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://219.142.151.179:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://219.142.151.179:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://219.142.151.179:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://219.142.151.179:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://219.142.151.179:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://219.142.151.179:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://219.142.151.179:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://219.142.151.179:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://219.142.151.179:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://219.142.151.179:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://219.142.151.179:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://219.142.151.179:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://219.142.151.179:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://219.142.151.179:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://219.142.151.179:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://219.142.151.179:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://219.142.151.179:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://219.142.151.179:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://219.142.151.179:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://219.142.151.179:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://219.142.151.179:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://219.142.151.179:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://219.142.151.179:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://219.142.151.179:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://219.142.151.179:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://219.142.151.179:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://219.142.151.179:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://219.142.151.179:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://219.142.151.179:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://219.142.151.179:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://219.142.151.179:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://219.142.151.179:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://219.142.151.179:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://219.142.151.179:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://219.142.151.179:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
BTV北京卫视,http://219.142.151.179:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
BTV文艺,http://219.142.151.179:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
BTV科教,http://219.142.151.179:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
BTV影视,http://219.142.151.179:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
BTV财经,http://219.142.151.179:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓高清,http://219.142.151.179:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
BTV生活,http://219.142.151.179:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
BTV青年,http://219.142.151.179:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
BTV新闻,http://219.142.151.179:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
北京文艺,http://111.13.42.230/PLTV/88888888/224/3221226435/1.m3u8
北京文艺,http://111.13.42.237/PLTV/88888888/224/3221226435/1.m3u8

北京文艺,http://111.13.42.231/PLTV/88888888/224/3221226440/1.m3u8

北京文艺,http://111.13.42.238/PLTV/88888888/224/3221226440/1.m3u8

北京科教,http://111.13.42.232/PLTV/88888888/224/3221226559/1.m3u8

北京科教,http://111.13.42.239/PLTV/88888888/224/3221226559/1.m3u8

北京科教,http://111.13.42.234/PLTV/88888888/224/3221226434/1.m3u8

北京科教,http://111.13.42.241/PLTV/88888888/224/3221226434/1.m3u8

北京科教,http://111.13.42.6/PLTV/88888888/224/3221226559/1.m3u8

北京财经,http://111.13.42.230/PLTV/88888888/224/3221226516/1.m3u8

北京财经,http://111.13.42.237/PLTV/88888888/224/3221226516/1.m3u8

北京财经,http://111.13.42.6/PLTV/88888888/224/3221226560/1.m3u8

北京影视,http://111.13.42.234/PLTV/88888888/224/3221226433/1.m3u8

北京影视,http://111.13.42.241/PLTV/88888888/224/3221226433/1.m3u8

北京影视,http://111.13.42.234/PLTV/88888888/224/3221226486/1.m3u8

北京影视,http://111.13.42.241/PLTV/88888888/224/3221226486/1.m3u8

北京生活,http://111.13.42.232/PLTV/88888888/224/3221226514/1.m3u8

北京生活,http://111.13.42.239/PLTV/88888888/224/3221226514/1.m3u8

北京生活,http://111.13.42.235/PLTV/88888888/224/3221226561/1.m3u8

北京生活,http://111.13.42.242/PLTV/88888888/224/3221226561/1.m3u8

北京青年,http://111.13.42.231/PLTV/88888888/224/3221226513/1.m3u8

北京青年,http://111.13.42.238/PLTV/88888888/224/3221226513/1.m3u8

北京青年,http://111.13.42.235/PLTV/88888888/224/3221226562/1.m3u8

北京青年,http://111.13.42.242/PLTV/88888888/224/3221226562/1.m3u8

北京新闻,http://111.13.42.229/PLTV/88888888/224/3221226512/1.m3u8

北京新闻,http://111.13.42.236/PLTV/88888888/224/3221226512/1.m3u8

北京新闻,http://111.13.42.235/PLTV/88888888/224/3221226437/1.m3u8

北京新闻,http://111.13.42.242/PLTV/88888888/224/3221226437/1.m3u8

北京国际,http://111.13.42.234/PLTV/88888888/224/3221226510/1.m3u8
北京国际,http://111.13.42.241/PLTV/88888888/224/3221226510/1.m3u8
淘电影,http://219.142.151.179:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
4K超清,http://219.142.151.179:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
淘BABY,http://219.142.151.179:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
淘剧场,http://219.142.151.179:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
淘娱乐,http://219.142.151.179:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
爱上4K,http://219.142.151.179:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
4K测试,http://219.142.151.179:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
幸福剧场,http://219.142.151.179:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0

每日影院,http://219.142.151.179:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
风尚生活,http://219.142.151.179:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
幸福娱乐,http://219.142.151.179:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0



北京有线,#genre#
CCTV-1综合,http://beifeng.site:4000/udp/239.3.1.129:8008
CCTV-2财经,http://beifeng.site:4000/udp/239.3.1.60:8084
CCTV-3综艺,http://beifeng.site:4000/udp/239.3.1.172:8001
CCTV-4中文国际,http://beifeng.site:4000/udp/239.3.1.105:8092
CCTV-4中文欧洲,http://beifeng.site:4000/udp/239.3.1.213:4220
CCTV-4中文美洲,http://beifeng.site:4000/udp/239.3.1.214:4220
CCTV-5体育,http://beifeng.site:4000/udp/239.3.1.173:8001
CCTV-5+,http://beifeng.site:4000/udp/239.3.1.130:8004
CCTV-6电影,http://beifeng.site:4000/udp/239.3.1.174:8001
CCTV-7国防军事,http://beifeng.site:4000/udp/239.3.1.61:8104
CCTV-8电视剧,http://beifeng.site:4000/udp/239.3.1.175:8001
CCTV-9纪录,http://beifeng.site:4000/udp/239.3.1.62:8112
CCTV-10科教,http://beifeng.site:4000/udp/239.3.1.63:8116
CCTV-11戏曲,http://beifeng.site:4000/udp/239.3.1.152:8120
CCTV-12社会与法,http://beifeng.site:4000/udp/239.3.1.64:8124
CCTV-13新闻,http://beifeng.site:4000/udp/239.3.1.124:8128
CCTV-14少儿,http://beifeng.site:4000/udp/239.3.1.65:8132
CCTV-15音乐,http://beifeng.site:4000/udp/239.3.1.153:8136
CCTV-16奥林匹克频道,http://beifeng.site:4000/udp/239.3.1.184:8001
CCTV-17农业农村,http://beifeng.site:4000/udp/239.3.1.151:8144
CGTN 新闻,http://beifeng.site:4000/udp/239.3.1.215:4220
CGTN 记录,http://beifeng.site:4000/udp/239.3.1.216:4220
CGTN 西班牙语,http://beifeng.site:4000/udp/239.3.1.217:4220
CGTN 法语,http://beifeng.site:4000/udp/239.3.1.218:4220
CGTN 阿拉伯语,http://beifeng.site:4000/udp/239.3.1.219:4220
CGTN 俄语,http://beifeng.site:4000/udp/239.3.1.220:4220
湖南卫视,http://beifeng.site:4000/udp/239.3.1.132:8012
浙江卫视,http://beifeng.site:4000/udp/239.3.1.137:8036
江苏卫视,http://beifeng.site:4000/udp/239.3.1.135:8028
东方卫视,http://beifeng.site:4000/udp/239.3.1.136:8032
山东卫视,http://beifeng.site:4000/udp/239.3.1.209:8052
安徽卫视,http://beifeng.site:4000/udp/239.3.1.211:8064
湖北卫视,http://beifeng.site:4000/udp/239.3.1.138:8044
东南卫视,http://beifeng.site:4000/udp/239.3.1.156:8148
广东卫视,http://beifeng.site:4000/udp/239.3.1.142:8048
辽宁卫视,http://beifeng.site:4000/udp/239.3.1.210:8056
黑龙江卫视,http://beifeng.site:4000/udp/239.3.1.133:8016
深圳卫视,http://beifeng.site:4000/udp/239.3.1.134:8020
贵州卫视,http://beifeng.site:4000/udp/239.3.1.149:8076
天津卫视,http://beifeng.site:4000/udp/239.3.1.141:1234
河北卫视,http://beifeng.site:4000/udp/239.3.1.148:8072
重庆卫视,http://beifeng.site:4000/udp/239.3.1.122:8160
江西卫视,http://beifeng.site:4000/udp/239.3.1.123:8164
吉林卫视,http://beifeng.site:4000/udp/239.3.1.240:8172
BRTV北京卫视,http://beifeng.site:4000/udp/239.3.1.241:8000
BRTV新闻,http://beifeng.site:4000/udp/239.3.1.159:8000
BRTV文艺,http://beifeng.site:4000/udp/239.3.1.242:8000
BRTV影视SD,http://beifeng.site:4000/udp/239.3.1.158:8000
BRTV青年SD,http://beifeng.site:4000/udp/239.3.1.232:8000
BRTV生活SD,http://beifeng.site:4000/udp/239.3.1.231:8000
BRTV国际SD,http://beifeng.site:4000/udp/239.3.1.235:8000
北京IPTV 4K,http://beifeng.site:4000/udp/239.3.1.249:8001
北京IPTV淘精彩,http://beifeng.site:4000/udp/239.3.1.178:8001
北京IPTV淘娱乐,http://beifeng.site:4000/udp/239.3.1.100:8001
北京IPTV淘剧场,http://beifeng.site:4000/udp/239.3.1.95:8001
北京IPTV淘Baby,http://beifeng.site:4000/udp/239.3.1.238:8001
北京IPTV淘电影,http://beifeng.site:4000/udp/239.3.1.250:8001
北京IPTV 萌宠TV,http://beifeng.site:4000/udp/239.3.1.102:8001
大健康,http://beifeng.site:4000/udp/239.3.1.251:8001
体育赛事,http://beifeng.site:4000/udp/239.3.1.157:8176
电影台,http://beifeng.site:4000/udp/239.3.1.97:8001
每日影院,http://beifeng.site:4000/udp/239.3.1.111:8001
幸福剧场,http://beifeng.site:4000/udp/239.3.1.112:8001
幸福娱乐,http://beifeng.site:4000/udp/239.3.1.113:8001
风尚生活,http://beifeng.site:4000/udp/239.3.1.114:8001
聚鲨环球精选,http://beifeng.site:4000/udp/239.3.1.179:8001
聚鲨国际,http://beifeng.site:4000/udp/239.3.1.183:8001
央广购物1,http://beifeng.site:4000/udp/239.3.1.222:8001
央广购物2,http://beifeng.site:4000/udp/239.3.1.223:8001
优购物,http://beifeng.site:4000/udp/239.3.1.180:8001
时尚购物,http://beifeng.site:4000/udp/239.3.1.181:8001
东方购物,http://beifeng.site:4000/udp/239.3.1.182:8001
家有购物,http://beifeng.site:4000/udp/239.3.1.185:8001
卡酷少儿,http://beifeng.site:4000/udp/239.3.1.189:8000
朝阳电视台,http://beifeng.site:4000/udp/239.3.1.163:8001
密云电视台,http://beifeng.site:4000/udp/239.3.1.154:8001
房山电视台,http://beifeng.site:4000/udp/239.3.1.96:8001
通州融媒,http://beifeng.site:4000/udp/239.3.1.221:8001
金鹰纪实,http://beifeng.site:4000/udp/239.3.1.58:8156
快乐垂钓,http://beifeng.site:4000/udp/239.3.1.164:8001
茶频道,http://beifeng.site:4000/udp/239.3.1.165:8001
纪实人文,http://beifeng.site:4000/udp/239.3.1.212:8060
家庭影院,http://beifeng.site:4000/udp/239.3.1.93:4120
动作影院,http://beifeng.site:4000/udp/239.3.1.92:4120
喜剧影院,http://beifeng.site:4000/udp/239.3.1.91:4120
武侠影院,http://beifeng.site:4000/udp/239.3.1.90:4120
城市影院,http://beifeng.site:4000/udp/239.3.1.67:4120
军旅影院,http://beifeng.site:4000/udp/239.3.1.68:4120
古装影院,http://beifeng.site:4000/udp/239.3.1.69:4120
金鹰卡通,http://beifeng.site:4000/udp/239.3.1.51:9252
嘉佳卡通,http://beifeng.site:4000/udp/239.3.1.147:9268
热播剧场,http://beifeng.site:4000/udp/239.3.1.194:9020
经典电影,http://beifeng.site:4000/udp/239.3.1.195:9024
爱上4K,http://beifeng.site:4000/udp/239.3.1.236:2000


四川移动,#genre#
东方卫视,http://112.19.214.90:8883/tsfile/live/0107_1.m3u8
贵州卫视,http://112.19.214.90:8883/tsfile/live/0120_1.m3u8
北京卫视,http://112.19.214.90:8883/tsfile/live/0122_1.m3u8
四川卫视,http://112.19.214.90:8883/tsfile/live/0123_1.m3u8
广东卫视,http://112.19.214.90:8883/tsfile/live/0125_1.m3u8
浙江卫视,http://112.19.214.90:8883/tsfile/live/0124_1.m3u8
深圳卫视,http://112.19.214.90:8883/tsfile/live/0126_1.m3u8
江苏卫视,http://112.19.214.90:8883/tsfile/live/0127_1.m3u8
湖南卫视,http://112.19.214.90:8883/tsfile/live/0128_1.m3u8
山东卫视,http://112.19.214.90:8883/tsfile/live/0131_1.m3u8
湖北卫视,http://112.19.214.90:8883/tsfile/live/0132_1.m3u8
安徽卫视,http://112.19.214.90:8883/tsfile/live/0130_1.m3u8
天津卫视,http://112.19.214.90:8883/tsfile/live/0135_1.m3u8
青海卫视,http://112.19.214.90:8883/tsfile/live/0140_1.m3u8
重庆卫视,http://112.19.214.90:8883/tsfile/live/0142_1.m3u8
海南卫视,http://112.19.214.90:8883/tsfile/live/1000_1.m3u8
新疆卫视,http://112.19.214.90:8883/tsfile/live/0110_1.m3u8
云南卫视,http://112.19.214.90:8883/tsfile/live/0119_1.m3u8
西藏卫视,http://112.19.214.90:8883/tsfile/live/0111_1.m3u8
黑龙江卫视,http://112.19.214.90:8883/tsfile/live/0143_1.m3u8
康巴卫视,http://112.19.214.90:8883/tsfile/live/1010_1.m3u8
经典再现,http://112.19.214.90:8883/tsfile/live/1009_1.m3u8
高清影院,http://112.19.214.90:8883/tsfile/live/1011_1.m3u8
军旅谍战,http://112.19.214.90:8883/tsfile/live/1015_1.m3u8



河北联通,#genre#
CCTV1,http://60.10.167.88:808/hls/1/index.m3u8
CCTV2,http://60.10.167.88:808/hls/2/index.m3u8
CCTV3,http://60.10.167.88:808/hls/3/index.m3u8
CCTV4,http://60.10.167.88:808/hls/4/index.m3u8
CCTV5,http://60.10.167.88:808/hls/5/index.m3u8
CCTV5+,http://60.10.167.88:808/hls/17/index.m3u8
CCTV6,http://60.10.167.88:808/hls/6/index.m3u8
CCTV7,http://60.10.167.88:808/hls/7/index.m3u8
CCTV8,http://60.10.167.88:808/hls/8/index.m3u8
CCTV9,http://60.10.167.88:808/hls/9/index.m3u8
CCTV11,http://60.10.167.88:808/hls/11/index.m3u8
CCTV12,http://60.10.167.88:808/hls/12/index.m3u8
CCTV13,http://60.10.167.88:808/hls/13/index.m3u8
CCTV14,http://60.10.167.88:808/hls/14/index.m3u8
CCTV15,http://60.10.167.88:808/hls/15/index.m3u8
CCTV16,http://60.10.167.88:808/hls/16/index.m3u8
CGTN,http://60.10.167.88:808/hls/16/index.m3u8

深圳卫视,http://60.10.167.88:808/hls/23/index.m3u8
黑龙江卫视,http://60.10.167.88:808/hls/27/index.m3u8
上海卫视,http://60.10.167.88:808/hls/32/index.m3u8
山东卫视,http://60.10.167.88:808/hls/24/index.m3u8
四川卫士,http://60.10.167.88:808/hls/31/index.m3u8
湖南卫视,http://60.10.167.88:808/hls/19/index.m3u8
辽宁卫视,http://60.10.167.88:808/hls/28/index.m3u8
浙江卫视,http://60.10.167.88:808/hls/26/index.m3u8
江苏卫视,http://60.10.167.88:808/hls/20/index.m3u8
河北卫视,http://60.10.167.88:808/hls/18/index.m3u8
安徽卫视,http://60.10.167.88:808/hls/29/index.m3u8
湖北卫视,http://60.10.167.88:808/hls/30/index.m3u8
天津卫视,http://60.10.167.88:808/hls/22/index.m3u8
重庆卫视,http://60.10.167.88:808/hls/33/index.m3u8
广东卫视,http://60.10.167.88:808/hls/25/index.m3u8
青海卫视,http://60.10.167.88:808/hls/40/index.m3u8
广西卫视,http://60.10.167.88:808/hls/35/index.m3u8
陕西卫视,http://60.10.167.88:808/hls/37/index.m3u8
吉林卫视,http://60.10.167.88:808/hls/36/index.m3u8
山西卫视,http://60.10.167.88:808/hls/38/index.m3u8
内蒙古卫视,http://60.10.167.88:808/hls/39/index.m3u8
东南卫视,http://60.10.167.88:808/hls/34/index.m3u8
贵州卫视,http://60.10.167.88:808/hls/49/index.m3u8
甘肃卫视,http://60.10.167.88:808/hls/44/index.m3u8
新疆卫视,http://60.10.167.88:808/hls/43/index.m3u8
海南卫视,http://60.10.167.88:808/hls/45/index.m3u8
云南卫视,http://60.10.167.88:808/hls/47/index.m3u8
宁夏卫视,http://60.10.167.88:808/hls/41/index.m3u8
西藏卫视,http://60.10.167.88:808/hls/42/index.m3u8

旅游卫视,http://60.10.167.88:808/hls/45/index.m3u8
卡酷少儿,http://60.10.167.88:808/hls/46/index.m3u8
金鹰卡通,http://60.10.167.88:808/hls/50/index.m3u8
中国教育,http://60.10.167.88:808/hls/52/index.m3u8
纪实频道,http://60.10.167.88:808/hls/53/index.m3u8
老故事,http://60.10.167.88:808/hls/54/index.m3u8
足球频道,http://60.10.167.88:808/hls/55/index.m3u8
怀旧剧场,http://60.10.167.88:808/hls/56/index.m3u8
风云剧场,http://60.10.167.88:808/hls/57/index.m3u8
河北经济,http://60.10.167.88:808/hls/58/index.m3u8
河北都市,http://60.10.167.88:808/hls/59/index.m3u8
河北影视,http://60.10.167.88:808/hls/60/index.m3u8
河北少儿,http://60.10.167.88:808/hls/61/index.m3u8
河北公共,http://60.10.167.88:808/hls/62/index.m3u8
河北农民,http://60.10.167.88:808/hls/63/index.m3u8
石家庄新闻,http://60.10.167.88:808/hls/64/index.m3u8
石家庄娱乐,http://60.10.167.88:808/hls/65/index.m3u8
石家庄生活,http://60.10.167.88:808/hls/66/index.m3u8
石家庄都市,http://60.10.167.88:808/hls/67/index.m3u8
廊坊公共,http://60.10.167.88:808/hls/68/index.m3u8
CETV-4,http://60.10.167.88:808/hls/100/index.m3u8

河南联通,#genre#
CCTV1-综合,http://125.40.191.58:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://125.40.191.58:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://125.40.191.58:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://125.40.191.58:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://125.40.191.58:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://125.40.191.58:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://125.40.191.58:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://125.40.191.58:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://125.40.191.58:9901/tsfile/live/0009_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://125.40.191.58:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://125.40.191.58:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://125.40.191.58:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
